order_date,ship_date,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,order_year,order_month,order_day,shipping_time,category_avg_sales,day_of_week,is_weekend,month,year,quarter,is_month_start,is_month_end,log_sales,region_avg_sales,city_order_count,product_name_length,shipping_days
2015-05-11,2015-05-16,Standard Class,Consumer,Fort Worth,Texas,Central,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2015,5,11,5 days,456.40147435190295,0,0,5,2015,2,0,0,4.079433949486346,216.35788897672376,27,36,5
2015-05-11,2015-05-16,Standard Class,Consumer,Fort Worth,Texas,Central,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,2015,5,11,5 days,456.40147435190295,0,0,5,2015,2,0,0,4.622931515566734,216.35788897672376,27,54,5
2015-05-11,2015-05-16,Standard Class,Consumer,Fort Worth,Texas,Central,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2015,5,11,5 days,350.687146701974,0,0,5,2015,2,0,0,4.206362865543993,216.35788897672376,27,63,5
2018-11-19,2018-11-22,First Class,Home Office,New York City,New York,East,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,2018,11,19,3 days,119.38100084616687,0,0,11,2018,4,0,0,3.7443141610020367,240.3869806034483,891,43,3
2018-11-19,2018-11-22,First Class,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 1898,13.36,2018,11,19,3 days,119.38100084616687,0,0,11,2018,4,0,0,2.664446563620078,240.3869806034483,891,10,3
2016-11-15,2016-11-17,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,Home/Office Personal File Carts,250.272,2016,11,15,2 days,119.38100084616687,1,0,11,2016,4,0,0,5.526536017728995,216.35788897672376,308,31,2
2016-11-15,2016-11-17,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,2016,11,15,2 days,119.38100084616687,1,0,11,2016,4,0,0,2.51478902426987,216.35788897672376,308,53,2
2016-11-15,2016-11-17,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Supplies,Staple remover,8.72,2016,11,15,2 days,119.38100084616687,1,0,11,2016,4,0,0,2.2741856184723477,216.35788897672376,308,14,2
2017-04-15,2017-04-17,Second Class,Consumer,San Francisco,California,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2017,4,15,2 days,350.687146701974,5,1,4,2017,2,0,0,7.02337419684616,226.18461289808917,500,44,2
2018-09-11,2018-09-12,First Class,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,2018,9,11,1 days,350.687146701974,1,0,9,2018,3,0,0,3.569645366190238,243.52406695869837,125,51,1
2018-11-24,2018-11-28,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,2018,11,24,4 days,119.38100084616687,5,1,11,2018,4,0,0,2.470131364205846,216.35788897672376,374,26,4
2018-06-29,2018-07-03,Second Class,Corporate,Anaheim,California,West,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2018,6,29,4 days,119.38100084616687,4,0,6,2018,2,0,0,7.167639547723882,226.18461289808917,19,45,4
2015-03-03,2015-03-07,Second Class,Consumer,Wilmington,North Carolina,South,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,2015,3,3,4 days,119.38100084616687,1,0,3,2015,1,0,0,3.0182762379888857,243.52406695869837,36,37,4
2017-06-10,2017-06-15,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Labels,Avery 473,20.7,2017,6,10,5 days,119.38100084616687,5,1,6,2017,2,0,0,3.077312260546414,226.18461289808917,728,9,5
2017-06-10,2017-06-15,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335.68,2017,6,10,5 days,350.687146701974,5,1,6,2017,2,0,0,7.197944206645099,226.18461289808917,728,64,5
2017-06-10,2017-06-15,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 226,32.4,2017,6,10,5 days,119.38100084616687,5,1,6,2017,2,0,0,3.5085558999826545,226.18461289808917,728,9,5
2018-11-20,2018-11-22,Second Class,Consumer,San Francisco,California,West,Furniture,Furnishings,Coloredge Poster Frame,42.6,2018,11,20,2 days,350.687146701974,1,0,11,2018,4,0,0,3.775057150354989,226.18461289808917,500,22,2
2018-11-20,2018-11-22,Second Class,Consumer,San Francisco,California,West,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,2018,11,20,2 days,119.38100084616687,1,0,11,2018,4,0,0,4.44330986309078,226.18461289808917,500,57,2
2015-09-14,2015-09-18,Second Class,Consumer,Tampa,Florida,South,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,2015,9,14,4 days,119.38100084616687,0,0,9,2015,3,0,0,2.6390573296152584,243.52406695869837,36,71,4
2015-09-14,2015-09-18,Second Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,2015,9,14,4 days,350.687146701974,0,0,9,2015,3,0,0,2.648158643861604,243.52406695869837,36,33,4
2016-12-07,2016-12-09,First Class,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2016,12,7,2 days,119.38100084616687,2,0,12,2016,4,0,0,1.601405740736836,226.18461289808917,426,40,2
2016-12-07,2016-12-09,First Class,Consumer,Seattle,Washington,West,Office Supplies,Labels,Avery 509,2.61,2016,12,7,2 days,119.38100084616687,2,0,12,2016,4,0,0,1.2837077723447896,226.18461289808917,426,9,2
2018-12-07,2018-12-10,First Class,Consumer,Los Angeles,California,West,Technology,Phones,Cisco SPA301,374.376,2018,12,7,3 days,456.40147435190295,4,0,12,2018,4,0,0,5.92792819030261,226.18461289808917,728,12,3
2018-10-01,2018-10-08,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,2018,10,1,7 days,119.38100084616687,0,0,10,2018,4,1,0,4.530877581406236,226.18461289808917,426,43,7
2018-10-01,2018-10-08,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,2018,10,1,7 days,119.38100084616687,0,0,10,2018,4,1,0,4.407791842559908,226.18461289808917,426,35,7
2018-10-01,2018-10-08,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Paper,Xerox 222,19.44,2018,10,1,7 days,119.38100084616687,0,0,10,2018,4,1,0,3.017493765335504,226.18461289808917,426,9,7
2018-10-01,2018-10-08,Standard Class,Corporate,Seattle,Washington,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,2018,10,1,7 days,350.687146701974,0,0,10,2018,4,1,0,6.1140184064875545,226.18461289808917,426,38,7
2018-12-28,2019-01-04,Standard Class,Consumer,New York City,New York,East,Office Supplies,Labels,Avery 473,72.45,2018,12,28,7 days,119.38100084616687,4,0,12,2018,4,0,0,4.296604902619887,240.3869806034483,891,9,7
2018-12-28,2019-01-04,Standard Class,Consumer,New York City,New York,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,2018,12,28,7 days,119.38100084616687,4,0,12,2018,4,0,0,2.7053799725463312,240.3869806034483,891,32,7
2018-12-28,2019-01-04,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Storex Dura Pro Binders,33.264,2018,12,28,7 days,119.38100084616687,4,0,12,2018,4,0,0,3.53409524031307,240.3869806034483,891,23,7
2018-12-28,2019-01-04,Standard Class,Consumer,New York City,New York,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,2018,12,28,7 days,456.40147435190295,4,0,12,2018,4,0,0,2.7631695003232895,240.3869806034483,891,70,7
2017-11-03,2017-11-07,Standard Class,Consumer,Marysville,Washington,West,Office Supplies,Art,Newell 332,8.82,2017,11,3,4 days,119.38100084616687,4,0,11,2017,4,0,0,2.2844211223663744,226.18461289808917,2,10,4
2016-09-18,2016-09-22,Second Class,Consumer,Long Beach,California,West,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,2016,9,18,4 days,119.38100084616687,6,1,9,2016,3,0,0,5.08586644477257,226.18461289808917,52,43,4
2016-09-18,2016-09-22,Second Class,Consumer,Long Beach,California,West,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,19.92,2016,9,18,4 days,119.38100084616687,6,1,9,2016,3,0,0,3.040705639196722,226.18461289808917,52,35,4
2016-09-18,2016-09-22,Second Class,Consumer,Long Beach,California,West,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2016,9,18,4 days,119.38100084616687,6,1,9,2016,3,0,0,2.1162555148025524,226.18461289808917,52,24,4
2018-07-20,2018-07-26,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2018,7,20,6 days,119.38100084616687,4,0,7,2018,3,0,0,4.258615289758647,216.35788897672376,308,40,6
2018-07-20,2018-07-26,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,2018,7,20,6 days,350.687146701974,4,0,7,2018,3,0,0,2.2815657257699704,216.35788897672376,308,26,6
2016-09-10,2016-09-14,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,2016,9,10,4 days,119.38100084616687,5,1,9,2016,3,0,0,3.9611940494345954,226.18461289808917,728,33,4
2018-12-01,2018-12-05,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,GE 30524EE4,470.376,2018,12,1,4 days,456.40147435190295,5,1,12,2018,4,1,0,6.155656077029466,226.18461289808917,44,11,4
2018-12-01,2018-12-05,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,AT&T SB67148 SynJ,105.584,2018,12,1,4 days,456.40147435190295,5,1,12,2018,4,1,0,4.668933406657911,226.18461289808917,44,17,4
2018-12-01,2018-12-05,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,2018,12,1,4 days,119.38100084616687,5,1,12,2018,4,1,0,3.4704746571469,226.18461289808917,44,50,4
2018-12-01,2018-12-05,Standard Class,Consumer,Denver,Colorado,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,2018,12,1,4 days,119.38100084616687,5,1,12,2018,4,1,0,2.051941867977251,226.18461289808917,44,58,4
2018-12-01,2018-12-05,Standard Class,Consumer,Denver,Colorado,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,2018,12,1,4 days,456.40147435190295,5,1,12,2018,4,1,0,6.009716953825067,226.18461289808917,44,40,4
2016-07-03,2016-07-09,Standard Class,Consumer,Richmond,Kentucky,South,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,2016,7,3,6 days,350.687146701974,6,1,7,2016,3,0,0,4.276388302650885,243.52406695869837,81,40,6
2016-07-03,2016-07-09,Standard Class,Consumer,Richmond,Kentucky,South,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,2016,7,3,6 days,119.38100084616687,6,1,7,2016,3,0,0,5.6901229398702355,243.52406695869837,81,52,6
2017-03-20,2017-03-24,Standard Class,Consumer,Salem,Oregon,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2017,3,20,4 days,456.40147435190295,0,0,3,2017,1,0,0,4.451832508917844,226.18461289808917,40,33,4
2017-03-20,2017-03-24,Standard Class,Consumer,Salem,Oregon,West,Office Supplies,Paper,Xerox 225,20.736,2017,3,20,4 days,119.38100084616687,0,0,3,2017,1,0,0,3.0789698721240466,226.18461289808917,40,9,4
2017-03-20,2017-03-24,Standard Class,Consumer,Salem,Oregon,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,16.821,2017,3,20,4 days,119.38100084616687,0,0,3,2017,1,0,0,2.880377537190962,226.18461289808917,40,30,4
2017-03-20,2017-03-24,Standard Class,Consumer,Salem,Oregon,West,Office Supplies,Paper,Xerox 1894,10.368,2017,3,20,4 days,119.38100084616687,0,0,3,2017,1,0,0,2.4308023907947995,226.18461289808917,40,10,4
2015-01-09,2015-01-13,Standard Class,Consumer,Laredo,Texas,Central,Office Supplies,Art,Newell 312,9.344,2015,1,9,4 days,119.38100084616687,4,0,1,2015,1,0,0,2.3364066414695563,216.35788897672376,13,10,4
2015-01-09,2015-01-13,Standard Class,Consumer,Laredo,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.2,2015,1,9,4 days,456.40147435190295,4,0,1,2015,1,0,0,3.4719664525503626,216.35788897672376,13,31,4
2015-08-08,2015-08-15,Standard Class,Consumer,San Diego,California,West,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2015,8,8,7 days,119.38100084616687,5,1,8,2015,3,0,0,4.34536265030229,226.18461289808917,170,49,7
2015-08-08,2015-08-15,Standard Class,Consumer,San Diego,California,West,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,2015,8,8,7 days,456.40147435190295,5,1,8,2015,3,0,0,7.090889838533103,226.18461289808917,170,30,7
2015-08-08,2015-08-15,Standard Class,Consumer,San Diego,California,West,Technology,Phones,AT&T 1070 Corded Phone,445.96,2015,8,8,7 days,456.40147435190295,5,1,8,2015,3,0,0,6.1024691051508935,226.18461289808917,170,22,7
2015-08-08,2015-08-15,Standard Class,Consumer,San Diego,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,2015,8,8,7 days,350.687146701974,5,1,8,2015,3,0,0,5.795328001280299,226.18461289808917,170,37,7
2017-07-14,2017-07-16,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.632,2017,7,14,2 days,119.38100084616687,4,0,7,2017,3,0,0,2.536233276953341,240.3869806034483,532,33,2
2017-07-16,2017-07-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982,2017,7,16,5 days,456.40147435190295,6,1,7,2017,3,0,0,4.976609596783789,240.3869806034483,532,35,5
2017-07-16,2017-07-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,GE 2-Jack Phone Line Splitter,494.376,2017,7,16,5 days,456.40147435190295,6,1,7,2017,3,0,0,6.205317070181284,240.3869806034483,532,29,5
2017-07-16,2017-07-21,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Acme Value Line Scissors,5.84,2017,7,16,5 days,119.38100084616687,6,1,7,2017,3,0,0,1.922787731634459,240.3869806034483,532,24,5
2015-03-15,2015-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,2015,3,15,4 days,119.38100084616687,6,1,3,2015,1,0,0,4.968256532887749,243.52406695869837,36,30,4
2015-03-15,2015-03-19,Standard Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,2015,3,15,4 days,350.687146701974,6,1,3,2015,1,0,0,3.8436585079014898,243.52406695869837,36,60,4
2015-03-15,2015-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,2015,3,15,4 days,119.38100084616687,6,1,3,2015,1,0,0,2.106326870461218,243.52406695869837,36,35,4
2015-03-15,2015-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,2015,3,15,4 days,119.38100084616687,6,1,3,2015,1,0,0,3.7884532590100286,243.52406695869837,36,36,4
2015-03-15,2015-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Paper,Xerox 1889,131.904,2015,3,15,4 days,119.38100084616687,6,1,3,2015,1,0,0,4.889627063084178,243.52406695869837,36,10,4
2015-05-23,2015-05-27,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Angle-D Ring Binders,3.282,2015,5,23,4 days,119.38100084616687,5,1,5,2015,2,0,0,1.4544201901674911,240.3869806034483,532,20,4
2015-05-23,2015-05-27,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 317,21.168,2015,5,23,4 days,119.38100084616687,5,1,5,2015,2,0,0,3.0986498075606774,240.3869806034483,532,10,4
2015-05-23,2015-05-27,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Motorola L804,55.188,2015,5,23,4 days,456.40147435190295,5,1,5,2015,2,0,0,4.028703210968663,240.3869806034483,532,13,4
2017-04-28,2017-05-01,First Class,Corporate,Dallas,Texas,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,2017,4,28,3 days,456.40147435190295,4,0,4,2017,2,0,0,5.915058551905356,216.35788897672376,156,48,3
2017-04-28,2017-05-01,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Labels,Avery 493,15.712,2017,4,28,3 days,119.38100084616687,4,0,4,2017,2,0,0,2.8161270242542646,216.35788897672376,156,9,3
2017-09-11,2017-09-13,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1972,8.448,2017,9,11,2 days,119.38100084616687,0,0,9,2017,3,0,0,2.245803078895061,240.3869806034483,532,10,2
2017-09-11,2017-09-13,Second Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,2017,9,11,2 days,456.40147435190295,0,0,9,2017,3,0,0,6.592970558803589,240.3869806034483,532,45,2
2018-11-14,2018-11-17,Second Class,Consumer,Grove City,Ohio,East,Technology,Phones,PureGear Roll-On Screen Protector,119.94,2018,11,14,3 days,456.40147435190295,2,0,11,2018,4,0,0,4.795294554845067,240.3869806034483,2,33,3
2018-11-14,2018-11-17,Second Class,Consumer,Grove City,Ohio,East,Office Supplies,Binders,Prestige Round Ring Binders,3.648,2018,11,14,3 days,119.38100084616687,2,0,11,2018,4,0,0,1.53643701954961,240.3869806034483,2,27,3
2018-08-18,2018-08-23,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2018,8,18,5 days,350.687146701974,5,1,8,2018,3,0,0,3.7252113833613265,240.3869806034483,891,38,5
2018-08-18,2018-08-23,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2018,8,18,5 days,350.687146701974,5,1,8,2018,3,0,0,2.392425796993835,240.3869806034483,891,47,5
2018-08-18,2018-08-23,Second Class,Corporate,New York City,New York,East,Office Supplies,Binders,Recycled Easel Ring Binders,107.424,2018,8,18,5 days,119.38100084616687,5,1,8,2018,3,0,0,4.6860494667137145,240.3869806034483,891,27,5
2018-08-18,2018-08-23,Second Class,Corporate,New York City,New York,East,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,2018,8,18,5 days,456.40147435190295,5,1,8,2018,3,0,0,3.661251286996462,240.3869806034483,891,30,5
2018-08-18,2018-08-23,Second Class,Corporate,New York City,New York,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,2018,8,18,5 days,350.687146701974,5,1,8,2018,3,0,0,4.488861063587708,240.3869806034483,891,40,5
2015-12-26,2015-12-31,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",8.69,2015,12,26,5 days,119.38100084616687,5,1,12,2015,4,0,0,2.2710944259026746,216.35788897672376,308,47,5
2016-11-29,2016-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",301.96,2016,11,29,4 days,350.687146701974,1,0,11,2016,4,0,0,5.713600783593539,216.35788897672376,5,45,4
2016-11-29,2016-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,555.21,2016,11,29,4 days,119.38100084616687,1,0,11,2016,4,0,0,6.321145920782435,216.35788897672376,5,70,4
2016-11-29,2016-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,2016,11,29,4 days,119.38100084616687,1,0,11,2016,4,0,0,6.262407295555465,216.35788897672376,5,44,4
2016-11-29,2016-12-03,Standard Class,Corporate,Dearborn,Michigan,Central,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",161.82,2016,11,29,4 days,119.38100084616687,1,0,11,2016,4,0,0,5.0926452961458315,216.35788897672376,5,61,4
2018-09-15,2018-09-19,Standard Class,Home Office,New York City,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,2018,9,15,4 days,350.687146701974,5,1,9,2018,3,0,0,3.5989547465859495,240.3869806034483,891,30,4
